1.400000000000000000e+01 1.075789473684210407e+00 3.500152375327800058e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.151578947368421035e+00 1.313479381759700004e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.151578947368421035e+00 1.361489030495000030e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.151578947368421035e+00 1.445888854099199961e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.151578947368421035e+00 1.546193784487599920e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.151578947368421035e+00 1.654892637565399838e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.151578947368421035e+00 1.768565500684499980e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.151578947368421035e+00 1.885428872080399998e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.151578947368421035e+00 2.004460773143599894e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.151578947368421035e+00 2.125033365027699972e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.151578947368421035e+00 2.246739643687099885e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.151578947368421035e+00 2.369304213077100130e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.151578947368421035e+00 2.492534089674100173e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.151578947368421035e+00 2.616290037767300092e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.151578947368421035e+00 2.740469088400899977e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.151578947368421035e+00 2.864993462174399852e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.151578947368421035e+00 2.989803316753900120e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.151578947368421035e+00 3.114851862513300063e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.151578947368421035e+00 3.240101990964900125e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.151578947368421035e+00 3.365523896275799842e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.151578947368421035e+00 3.491093364829200141e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.227368421052631664e+00 1.310648545271999943e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.227368421052631664e+00 1.358147230737700006e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.227368421052631664e+00 1.442159503120899977e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.227368421052631664e+00 1.542108636233099972e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.227368421052631664e+00 1.650461627908099871e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.227368421052631664e+00 1.763791809938100030e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.227368421052631664e+00 1.880313278181600012e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.227368421052631664e+00 1.999003146964500033e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.227368421052631664e+00 2.119233242374199833e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.227368421052631664e+00 2.240596458313499895e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.227368421052631664e+00 2.362817393751700124e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.227368421052631664e+00 2.485703099377399994e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.227368421052631664e+00 2.609114387427799997e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.227368421052631664e+00 2.732948339317200137e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.227368421052631664e+00 2.857127223579499997e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.227368421052631664e+00 2.981591241490999877e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.227368421052631664e+00 3.106293642218700057e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.227368421052631664e+00 3.231197351411199747e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.227368421052631664e+00 3.356272593085199674e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.227368421052631664e+00 3.481495179692699793e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.303157894736842071e+00 1.307667154520100006e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.303157894736842071e+00 1.354624162491399986e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.303157894736842071e+00 1.438226851699299935e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.303157894736842071e+00 1.537800382332899929e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.303157894736842071e+00 1.645788425153099865e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.303157894736842071e+00 1.758757088247800127e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.303157894736842071e+00 1.874917895502699849e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.303157894736842071e+00 1.993246987456900143e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.303157894736842071e+00 2.113115828320999867e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.303157894736842071e+00 2.234117199788400043e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.303157894736842071e+00 2.355975692950699951e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.303157894736842071e+00 2.478498392999700073e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.303157894736842071e+00 2.601546161771799959e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.303157894736842071e+00 2.725016133160099940e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.303157894736842071e+00 2.848830625819800133e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.303157894736842071e+00 2.972929886729500026e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.303157894736842071e+00 3.097267205780200072e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.303157894736842071e+00 3.221805544465900084e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.303157894736842071e+00 3.346515158207800056e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.303157894736842071e+00 3.471371886835699883e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.378947368421052477e+00 1.304540278288300037e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.378947368421052477e+00 1.350925184622600028e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.378947368421052477e+00 1.434096704044299919e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.378947368421052477e+00 1.533275309612800008e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.378947368421052477e+00 1.640879813841199919e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.378947368421052477e+00 1.753468626092699978e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.378947368421052477e+00 1.869250525728000056e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.378947368421052477e+00 1.987200611232699998e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.378947368421052477e+00 2.106689957152899950e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.378947368421052477e+00 2.227311222196300022e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.378947368421052477e+00 2.348788986234499987e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.378947368421052477e+00 2.470930368955000134e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.378947368421052477e+00 2.593596283161599914e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.378947368421052477e+00 2.716683917165200057e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.378947368421052477e+00 2.840115641781699907e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.378947368421052477e+00 2.963831751686700144e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.378947368421052477e+00 3.087785579316599893e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.378947368421052477e+00 3.211940123630500210e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.378947368421052477e+00 3.336265672926300141e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.378947368421052477e+00 3.460738095736699904e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.454736842105263106e+00 1.301273164008700078e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.454736842105263106e+00 1.347055837751499929e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.454736842105263106e+00 1.429775059670700088e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.454736842105263106e+00 1.528539915887800049e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.454736842105263106e+00 1.635742805924699894e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.454736842105263106e+00 1.747933958148799860e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.454736842105263106e+00 1.863319231751399840e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.454736842105263106e+00 1.980872613247500169e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.454736842105263106e+00 2.099964758754000016e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.454736842105263106e+00 2.220188192546099870e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.454736842105263106e+00 2.341267479492099923e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.454736842105263106e+00 2.463009773401200064e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.454736842105263106e+00 2.585276039193999864e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.454736842105263106e+00 2.707963521316699840e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.454736842105263106e+00 2.830994644676200167e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.454736842105263106e+00 2.954309753455499887e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.454736842105263106e+00 3.077862224367299859e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.454736842105263106e+00 3.201615095452699933e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.454736842105263106e+00 3.325538689217400190e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.454736842105263106e+00 3.449608904157000211e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.530526315789473735e+00 1.297871220169199979e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.530526315789473735e+00 1.343021824572499945e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.530526315789473735e+00 1.425268091868099951e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.530526315789473735e+00 1.523600886567600021e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.530526315789473735e+00 1.630384615487900035e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.530526315789473735e+00 1.742160836107300170e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.530526315789473735e+00 1.857132308561600098e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.530526315789473735e+00 1.974271835768400152e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.530526315789473735e+00 2.092949625623800003e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.530526315789473735e+00 2.212758055854600059e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.530526315789473735e+00 2.333421672041700035e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.530526315789473735e+00 2.454747661422900151e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.530526315789473735e+00 2.576597041901300145e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.530526315789473735e+00 2.698867115604700118e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.530526315789473735e+00 2.821480363247799872e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.530526315789473735e+00 2.944377180274500105e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.530526315789473735e+00 3.067510989285100109e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.530526315789473735e+00 3.190844868868499873e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.530526315789473735e+00 3.314349177116699963e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.530526315789473735e+00 3.437999843653099674e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.606315789473684141e+00 1.294339998743600084e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.606315789473684141e+00 1.338828990173900024e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.606315789473684141e+00 1.420582126163400005e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.606315789473684141e+00 1.518465071255000076e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.606315789473684141e+00 1.624812633468700085e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.606315789473684141e+00 1.736157201487399959e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.606315789473684141e+00 1.850698254130000109e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.606315789473684141e+00 1.967407337338000062e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.606315789473684141e+00 2.085654179914099871e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.606315789473684141e+00 2.205031000209699954e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.606315789473684141e+00 2.325262319779200126e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.606315789473684141e+00 2.446155358195499829e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.606315789473684141e+00 2.567571186971499841e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.606315789473684141e+00 2.689407167248599961e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.606315789473684141e+00 2.811585837111899977e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.606315789473684141e+00 2.934047644866199889e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.606315789473684141e+00 3.056746060542700150e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.606315789473684141e+00 3.179644204654299955e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.606315789473684141e+00 3.302712472124299836e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.606315789473684141e+00 3.425926824822399652e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.682105263157894548e+00 1.290685177755699975e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.682105263157894548e+00 1.334483302478400013e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.682105263157894548e+00 1.415723618915300008e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.682105263157894548e+00 1.513139460493099975e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.682105263157894548e+00 1.619034402521100091e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.682105263157894548e+00 1.729931158610299846e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.682105263157894548e+00 1.844025740497099974e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.682105263157894548e+00 1.960288361925400125e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.682105263157894548e+00 2.078088240641000084e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.682105263157894548e+00 2.197017422081399829e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.682105263157894548e+00 2.316800398500100044e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.682105263157894548e+00 2.437244420398199907e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.682105263157894548e+00 2.558210613214300011e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.682105263157894548e+00 2.679596398218100006e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.682105263157894548e+00 2.801324372273300156e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.682105263157894548e+00 2.923335038041100020e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.682105263157894548e+00 3.045581914356699826e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.682105263157894548e+00 3.168028164990800022e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.682105263157894548e+00 3.290644222889100234e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.682105263157894548e+00 3.413406083235400246e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.757894736842105177e+00 1.286912544078399989e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.757894736842105177e+00 1.329990832914099919e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.757894736842105177e+00 1.410699136160599920e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.757894736842105177e+00 1.507631162784899992e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.757894736842105177e+00 1.613057592194499890e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.757894736842105177e+00 1.723490947913699856e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.757894736842105177e+00 1.837123585185100083e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.757894736842105177e+00 1.952924308451000002e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.757894736842105177e+00 2.070261791317300037e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.757894736842105177e+00 2.188727892021600141e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.757894736842105177e+00 2.308047067745700076e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.757894736842105177e+00 2.428026598091999944e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.757894736842105177e+00 2.548527662501900082e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.757894736842105177e+00 2.669447743260300143e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.757894736842105177e+00 2.790709497263900118e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.757894736842105177e+00 2.912253482834000096e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.757894736842105177e+00 3.034033268950700091e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.757894736842105177e+00 3.156012063843800064e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.757894736842105177e+00 3.278160339607300244e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.757894736842105177e+00 3.400454125747000234e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.833684210526315805e+00 1.283027976562899930e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.833684210526315805e+00 1.325357737419199999e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.833684210526315805e+00 1.405515332825500074e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.833684210526315805e+00 1.501947382005699971e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.833684210526315805e+00 1.606889974533299892e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.833684210526315805e+00 1.716844919709300044e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.833684210526315805e+00 1.830000723120300066e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.833684210526315805e+00 1.945324700861799982e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.833684210526315805e+00 2.062184948151499952e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.833684210526315805e+00 2.180173120994700042e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.833684210526315805e+00 2.299013635191500171e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.833684210526315805e+00 2.418513797264899878e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.833684210526315805e+00 2.538534840430499884e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.833684210526315805e+00 2.658974308660399899e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.833684210526315805e+00 2.779754919958800130e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.833684210526315805e+00 2.900817289506600005e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.833684210526315805e+00 3.022115037619100164e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.833684210526315805e+00 3.143611418111400013e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.833684210526315805e+00 3.265276943278600186e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.833684210526315805e+00 3.387087677878000136e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.909473684210526212e+00 1.279037429599100051e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.909473684210526212e+00 1.320590237885200047e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.909473684210526212e+00 1.400178932413600030e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.909473684210526212e+00 1.496095395345099988e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.909473684210526212e+00 1.600539400233800080e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.909473684210526212e+00 1.710001508559799888e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.909473684210526212e+00 1.822666179198600034e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.909473684210526212e+00 1.937499158865900029e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.909473684210526212e+00 2.053867928965399869e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.909473684210526212e+00 2.171363927456300047e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.909473684210526212e+00 2.289711521931799965e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.909473684210526212e+00 2.408718043264299880e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.909473684210526212e+00 2.528244777899000084e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.909473684210526212e+00 2.648189331980400141e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.909473684210526212e+00 2.768474485498600046e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.909473684210526212e+00 2.889040911560600122e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.909473684210526212e+00 3.009842282884800113e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.909473684210526212e+00 3.130841899937700035e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.909473684210526212e+00 3.252010316147799784e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.909473684210526212e+00 3.373323632427199925e+01 2.756137551044900036e+01
3.000000000000000000e+00 1.985263157894736619e+00 1.274946917171799932e+01 3.380389385000599933e+00
3.578947368421052655e+00 1.985263157894736619e+00 1.315694604118199962e+01 4.631200467513600039e+00
4.157894736842105310e+00 1.985263157894736619e+00 1.394696707255499923e+01 5.880400050712800031e+00
4.736842105263157521e+00 1.985263157894736619e+00 1.490082531852099912e+01 7.133483657183999682e+00
5.315789473684210620e+00 1.985263157894736619e+00 1.594013775482600082e+01 8.391360844558400700e+00
5.894736842105263719e+00 1.985263157894736619e+00 1.702969208368899956e+01 9.653754353791899945e+00
6.473684210526315930e+00 1.985263157894736619e+00 1.815129041624300044e+01 1.092010208724200027e+01
7.052631578947368141e+00 1.985263157894736619e+00 1.929457369509799847e+01 1.218982473780100051e+01
7.631578947368421240e+00 1.985263157894736619e+00 2.045321022987799964e+01 1.346240305871200071e+01
8.210526315789474339e+00 1.985263157894736619e+00 2.162311205389600133e+01 1.473739340708899981e+01
8.789473684210527438e+00 1.985263157894736619e+00 2.280152228717500051e+01 1.601442336225199981e+01
9.368421052631578760e+00 1.985263157894736619e+00 2.398651445216300004e+01 1.729318185078199832e+01
9.947368421052631859e+00 1.985263157894736619e+00 2.517670193770199916e+01 1.857340879711799886e+01
1.052631578947368496e+01 1.985263157894736619e+00 2.637106142898700156e+01 1.985488591286999949e+01
1.110526315789473628e+01 1.985263157894736619e+00 2.756882135319100158e+01 2.113742898918399860e+01
1.168421052631578938e+01 1.985263157894736619e+00 2.876938902971199852e+01 2.242088161658299938e+01
1.226315789473684248e+01 1.985263157894736619e+00 2.997230171956699962e+01 2.370511012564000097e+01
1.284210526315789558e+01 1.985263157894736619e+00 3.117719290341399940e+01 2.498999952622400045e+01
1.342105263157894868e+01 1.985263157894736619e+00 3.238376853565799962e+01 2.627545024699200127e+01
1.400000000000000000e+01 1.985263157894736619e+00 3.359178999510699981e+01 2.756137551044900036e+01
3.000000000000000000e+00 2.061052631578947469e+00 1.270762497505599953e+01 3.380389385000599933e+00
3.578947368421052655e+00 2.061052631578947469e+00 1.310677136401799991e+01 4.631200467513600039e+00
4.157894736842105310e+00 2.061052631578947469e+00 1.389075459419900049e+01 5.880400050712800031e+00
4.736842105263157521e+00 2.061052631578947469e+00 1.483916151701500041e+01 7.133483657183999682e+00
5.315789473684210620e+00 2.061052631578947469e+00 1.587321039553899915e+01 8.391360844558400700e+00
5.894736842105263719e+00 2.061052631578947469e+00 1.695756548304100164e+01 9.653754353791899945e+00
6.473684210526315930e+00 2.061052631578947469e+00 1.807398436138799980e+01 1.092010208724200027e+01
7.052631578947368141e+00 2.061052631578947469e+00 1.921209059707900124e+01 1.218982473780100051e+01
7.631578947368421240e+00 2.061052631578947469e+00 2.036554561684500086e+01 1.346240305871200071e+01
8.210526315789474339e+00 2.061052631578947469e+00 2.153025893385200007e+01 1.473739340708899981e+01
8.789473684210527438e+00 2.061052631578947469e+00 2.270347303296500030e+01 1.601442336225199981e+01
