# Values shown are for the Exit End of each Element:
# Index  name      key                      s       l           b          b1        beta       alpha        beta       alpha
#                                                             max    gradient           a           a           b           b
    224  MPHH      Marker              68.454   0.000         ---         ---  2.2992E+01  1.0175E+00  1.7757E+01 -8.5691E-01
    225  PSHXH     Taylor              68.479   0.025         ---         ---  2.2942E+01  1.0153E+00  1.7799E+01 -8.5928E-01
    226  DU6H      Drift               68.563   0.084         ---         ---  2.2771E+01  1.0079E+00  1.7945E+01 -8.6753E-01
    227  VVHXU21   Marker              68.563   0.000         ---         ---  2.2771E+01  1.0079E+00  1.7945E+01 -8.6753E-01
    228  DU7H      Drift               68.652   0.089         ---         ---  2.2593E+01  9.9999E-01  1.8100E+01 -8.7622E-01
    229  DU1H      Drift               68.693   0.041         ---         ---  2.2511E+01  9.9637E-01  1.8172E+01 -8.8022E-01
    230  DU2H      Drift               68.693   0.000         ---         ---  2.2511E+01  9.9637E-01  1.8172E+01 -8.8022E-01
    231  DTHXU     Drift               68.702   0.009         ---         ---  2.2493E+01  9.9557E-01  1.8188E+01 -8.8110E-01
    232  UMAHX22   Wiggler             72.056   3.354  8.2383E-01         ---  1.6741E+01  7.1728E-01  2.5197E+01 -1.2087E+00
    233  DTHXU     Drift               72.065   0.009         ---         ---  1.6728E+01  7.1646E-01  2.5219E+01 -1.2095E+00
    234  DU3H      Drift               72.116   0.051         ---         ---  1.6655E+01  7.1185E-01  2.5343E+01 -1.2145E+00
    235  BLMH22    Instrument          72.116   0.000         ---         ---  1.6655E+01  7.1185E-01  2.5343E+01 -1.2145E+00
    236  DU3H      Drift               72.167   0.051         ---         ---  1.6583E+01  7.0724E-01  2.5467E+01 -1.2195E+00
    237  QHX22     Quadrupole          72.251   0.084         ---  3.5714E+01  1.6596E+01 -8.6735E-01  2.5469E+01  1.1899E+00
    238  DU4H      Drift               72.314   0.063         ---         ---  1.6706E+01 -8.7400E-01  2.5320E+01  1.1839E+00
    239  RFBHX22   Instrument          72.364   0.050         ---         ---  1.6793E+01 -8.7928E-01  2.5202E+01  1.1792E+00
    240  DU5H      Drift               72.442   0.078         ---         ---  1.6931E+01 -8.8749E-01  2.5019E+01  1.1718E+00
    241  PSHXH     Taylor              72.467   0.025         ---         ---  1.6975E+01 -8.9010E-01  2.4961E+01  1.1695E+00
    242  MPHH      Marker              72.467   0.000         ---         ---  1.6975E+01 -8.9010E-01  2.4961E+01  1.1695E+00
    243  PSHXH     Taylor              72.491   0.025         ---         ---  1.7019E+01 -8.9272E-01  2.4903E+01  1.1672E+00
    244  DU6H      Drift               72.576   0.084         ---         ---  1.7170E+01 -9.0164E-01  2.4707E+01  1.1592E+00
    245  VVHXU22   Marker              72.576   0.000         ---         ---  1.7170E+01 -9.0164E-01  2.4707E+01  1.1592E+00
    246  DU7H      Drift               72.665   0.089         ---         ---  1.7332E+01 -9.1103E-01  2.4501E+01  1.1508E+00
    247  DU1H      Drift               72.706   0.041         ---         ---  1.7406E+01 -9.1535E-01  2.4407E+01  1.1469E+00
    248  DU2H      Drift               72.706   0.000         ---         ---  1.7406E+01 -9.1535E-01  2.4407E+01  1.1469E+00
    249  DTHXU     Drift               72.715   0.009         ---         ---  1.7423E+01 -9.1631E-01  2.4386E+01  1.1460E+00
    250  UMAHX23   Wiggler             76.069   3.354  8.2383E-01         ---  2.4674E+01 -1.2429E+00  1.7766E+01  8.2787E-01
    251  DTHXU     Drift               76.078   0.009         ---         ---  2.4697E+01 -1.2438E+00  1.7751E+01  8.2701E-01
    252  DU3H      Drift               76.129   0.051         ---         ---  2.4824E+01 -1.2491E+00  1.7667E+01  8.2218E-01
    253  BLMH23    Instrument          76.129   0.000         ---         ---  2.4824E+01 -1.2491E+00  1.7667E+01  8.2218E-01
    254  DU3H      Drift               76.180   0.051         ---         ---  2.4951E+01 -1.2543E+00  1.7583E+01  8.1734E-01
    255  QHX23     Quadrupole          76.264   0.084         --- -3.5714E+01  2.4964E+01  1.1066E+00  1.7586E+01 -8.5110E-01
    256  DU4H      Drift               76.327   0.063         ---         ---  2.4825E+01  1.1010E+00  1.7694E+01 -8.5728E-01
    257  RFBHX23   Instrument          76.377   0.050         ---         ---  2.4715E+01  1.0965E+00  1.7780E+01 -8.6218E-01
    258  DU5H      Drift               76.454   0.078         ---         ---  2.4545E+01  1.0896E+00  1.7914E+01 -8.6981E-01
    259  PSHXH     Taylor              76.479   0.025         ---         ---  2.4491E+01  1.0874E+00  1.7957E+01 -8.7219E-01
    260  MPHH      Marker              76.479   0.000         ---         ---  2.4491E+01  1.0874E+00  1.7957E+01 -8.7219E-01
    261  PSHXH     Taylor              76.504   0.025         ---         ---  2.4437E+01  1.0852E+00  1.8001E+01 -8.7457E-01
    262  DU6H      Drift               76.588   0.084         ---         ---  2.4254E+01  1.0777E+00  1.8149E+01 -8.8285E-01
    263  VVHXU23   Marker              76.588   0.000         ---         ---  2.4254E+01  1.0777E+00  1.8149E+01 -8.8285E-01
    264  DU7H      Drift               76.677   0.089         ---         ---  2.4063E+01  1.0697E+00  1.8307E+01 -8.9157E-01
    265  DU1H      Drift               76.718   0.041         ---         ---  2.3976E+01  1.0661E+00  1.8380E+01 -8.9559E-01
    266  DU2H      Drift               76.718   0.000         ---         ---  2.3976E+01  1.0661E+00  1.8380E+01 -8.9559E-01
    267  DTHXU     Drift               76.727   0.009         ---         ---  2.3957E+01  1.0653E+00  1.8396E+01 -8.9647E-01
    268  UMAHX24   Wiggler             80.081   3.354  8.2383E-01         ---  1.7739E+01  7.8616E-01  2.5513E+01 -1.2253E+00
    269  DTHXU     Drift               80.090   0.009         ---         ---  1.7725E+01  7.8534E-01  2.5535E+01 -1.2262E+00
    270  DU3H      Drift               80.141   0.051         ---         ---  1.7645E+01  7.8069E-01  2.5660E+01 -1.2312E+00
    271  BLMH24    Instrument          80.141   0.000         ---         ---  1.7645E+01  7.8069E-01  2.5660E+01 -1.2312E+00
    272  DU3H      Drift               80.192   0.051         ---         ---  1.7566E+01  7.7604E-01  2.5786E+01 -1.2362E+00
    273  QHX24     Quadrupole          80.276   0.084         ---  3.5714E+01  1.7575E+01 -8.9108E-01  2.5789E+01  1.2035E+00
    274  DU4H      Drift               80.339   0.063         ---         ---  1.7688E+01 -8.9751E-01  2.5638E+01  1.1975E+00
    275  RFBHX24   Instrument          80.389   0.050         ---         ---  1.7778E+01 -9.0262E-01  2.5518E+01  1.1928E+00
    276  DU5H      Drift               80.467   0.078         ---         ---  1.7919E+01 -9.1055E-01  2.5333E+01  1.1854E+00
    277  PSHXH     Taylor              80.492   0.025         ---         ---  1.7964E+01 -9.1308E-01  2.5274E+01  1.1831E+00
    278  MPHH      Marker              80.492   0.000         ---         ---  1.7964E+01 -9.1308E-01  2.5274E+01  1.1831E+00
    279  PSHXH     Taylor              80.517   0.025         ---         ---  1.8009E+01 -9.1561E-01  2.5216E+01  1.1808E+00
    280  DU6H      Drift               80.601   0.084         ---         ---  1.8165E+01 -9.2423E-01  2.5017E+01  1.1728E+00
    281  VVHXU24   Marker              80.601   0.000         ---         ---  1.8165E+01 -9.2423E-01  2.5017E+01  1.1728E+00
    282  DU7H      Drift               80.690   0.089         ---         ---  1.8330E+01 -9.3331E-01  2.4809E+01  1.1643E+00
    283  DU1H      Drift               80.731   0.041         ---         ---  1.8407E+01 -9.3749E-01  2.4714E+01  1.1605E+00
    284  DU2H      Drift               80.731   0.000         ---         ---  1.8407E+01 -9.3749E-01  2.4714E+01  1.1605E+00
    285  DTHXU     Drift               80.740   0.009         ---         ---  1.8424E+01 -9.3841E-01  2.4693E+01  1.1596E+00
    286  UMAHX25   Wiggler             84.094   3.354  8.2383E-01         ---  2.5779E+01 -1.2520E+00  1.7983E+01  8.4113E-01
    287  DTHXU     Drift               84.103   0.009         ---         ---  2.5802E+01 -1.2529E+00  1.7967E+01  8.4027E-01
    288  DU3H      Drift               84.154   0.051         ---         ---  2.5930E+01 -1.2579E+00  1.7882E+01  8.3543E-01
    289  BLMH25    Instrument          84.154   0.000         ---         ---  2.5930E+01 -1.2579E+00  1.7882E+01  8.3543E-01
    290  DU3H      Drift               84.205   0.051         ---         ---  2.6059E+01 -1.2630E+00  1.7797E+01  8.3059E-01
    291  QHX25     Quadrupole          84.289   0.084         --- -3.5714E+01  2.6064E+01  1.2026E+00  1.7799E+01 -8.5801E-01
    292  DU4H      Drift               84.352   0.063         ---         ---  2.5912E+01  1.1967E+00  1.7908E+01 -8.6415E-01
    293  RFBHX25   Instrument          84.402   0.050         ---         ---  2.5793E+01  1.1920E+00  1.7995E+01 -8.6903E-01
    294  DU5H      Drift               84.480   0.078         ---         ---  2.5608E+01  1.1847E+00  1.8130E+01 -8.7661E-01
    295  PSHXH     Taylor              84.505   0.025         ---         ---  2.5550E+01  1.1824E+00  1.8174E+01 -8.7898E-01
    296  MPHH      Marker              84.505   0.000         ---         ---  2.5550E+01  1.1824E+00  1.8174E+01 -8.7898E-01
    297  PSHXH     Taylor              84.529   0.025         ---         ---  2.5491E+01  1.1801E+00  1.8217E+01 -8.8135E-01
    298  DU6H      Drift               84.614   0.084         ---         ---  2.5292E+01  1.1722E+00  1.8367E+01 -8.8959E-01
    299  VVHXU25   Marker              84.614   0.000         ---         ---  2.5292E+01  1.1722E+00  1.8367E+01 -8.8959E-01
    300  DU7H      Drift               84.703   0.089         ---         ---  2.5085E+01  1.1638E+00  1.8526E+01 -8.9826E-01
    301  DU1H      Drift               84.744   0.041         ---         ---  2.4989E+01  1.1600E+00  1.8600E+01 -9.0226E-01
    302  DU2H      Drift               84.744   0.000         ---         ---  2.4989E+01  1.1600E+00  1.8600E+01 -9.0226E-01
    303  DTHXU     Drift               84.753   0.009         ---         ---  2.4969E+01  1.1591E+00  1.8616E+01 -9.0314E-01
    304  UMAHX26   Wiggler             88.107   3.354  8.2383E-01         ---  1.8173E+01  8.6453E-01  2.5771E+01 -1.2303E+00
    305  DTHXU     Drift               88.116   0.009         ---         ---  1.8157E+01  8.6367E-01  2.5794E+01 -1.2311E+00
    306  DU3H      Drift               88.167   0.051         ---         ---  1.8069E+01  8.5876E-01  2.5919E+01 -1.2361E+00
    307  BLMH26    Instrument          88.167   0.000         ---         ---  1.8069E+01  8.5876E-01  2.5919E+01 -1.2361E+00
    308  DU3H      Drift               88.218   0.051         ---         ---  1.7982E+01  8.5386E-01  2.6046E+01 -1.2411E+00
    309  QHX26     Quadrupole          88.302   0.084         ---  3.5714E+01  1.7982E+01 -8.5205E-01  2.6047E+01  1.2232E+00
    310  DU4H      Drift               88.365   0.063         ---         ---  1.8089E+01 -8.5809E-01  2.5893E+01  1.2171E+00
    311  RFBHX26   Instrument          88.415   0.050         ---         ---  1.8175E+01 -8.6289E-01  2.5772E+01  1.2124E+00
    312  DU5H      Drift               88.492   0.078         ---         ---  1.8310E+01 -8.7036E-01  2.5584E+01  1.2049E+00
    313  PSHXH     Taylor              88.517   0.025         ---         ---  1.8353E+01 -8.7273E-01  2.5524E+01  1.2026E+00
    314  MPHH      Marker              88.517   0.000         ---         ---  1.8353E+01 -8.7273E-01  2.5524E+01  1.2026E+00
    315  PSHXH     Taylor              88.542   0.025         ---         ---  1.8397E+01 -8.7511E-01  2.5465E+01  1.2003E+00
    316  DU6H      Drift               88.626   0.084         ---         ---  1.8545E+01 -8.8322E-01  2.5263E+01  1.1922E+00
    317  VVHXU26   Marker              88.626   0.000         ---         ---  1.8545E+01 -8.8322E-01  2.5263E+01  1.1922E+00
    318  DU7H      Drift               88.715   0.089         ---         ---  1.8703E+01 -8.9175E-01  2.5052E+01  1.1837E+00
    319  DU1H      Drift               88.756   0.041         ---         ---  1.8776E+01 -8.9569E-01  2.4955E+01  1.1797E+00
    320  DU2H      Drift               88.756   0.000         ---         ---  1.8776E+01 -8.9569E-01  2.4955E+01  1.1797E+00
    321  DTHXU     Drift               88.765   0.009         ---         ---  1.8792E+01 -8.9655E-01  2.4933E+01  1.1789E+00
    322  UMAHX27   Wiggler             92.119   3.354  8.2383E-01         ---  2.5798E+01 -1.1896E+00  1.8104E+01  8.5741E-01
    323  DTHXU     Drift               92.128   0.009         ---         ---  2.5820E+01 -1.1905E+00  1.8088E+01  8.5655E-01
    324  DU3H      Drift               92.179   0.051         ---         ---  2.5941E+01 -1.1952E+00  1.8001E+01  8.5166E-01
    325  BLMH27    Instrument          92.179   0.000         ---         ---  2.5941E+01 -1.1952E+00  1.8001E+01  8.5166E-01
    326  DU3H      Drift               92.230   0.051         ---         ---  2.6064E+01 -1.2000E+00  1.7915E+01  8.4677E-01
    327  QHX27     Quadrupole          92.314   0.084         --- -3.5714E+01  2.6058E+01  1.2656E+00  1.7915E+01 -8.5283E-01
    328  DU4H      Drift               92.377   0.063         ---         ---  2.5899E+01  1.2593E+00  1.8023E+01 -8.5890E-01
    329  RFBHX27   Instrument          92.427   0.050         ---         ---  2.5773E+01  1.2543E+00  1.8109E+01 -8.6372E-01
    330  DU5H      Drift               92.505   0.078         ---         ---  2.5579E+01  1.2466E+00  1.8244E+01 -8.7122E-01
    331  PSHXH     Taylor              92.530   0.025         ---         ---  2.5517E+01  1.2441E+00  1.8287E+01 -8.7356E-01
    332  MPHH      Marker              92.530   0.000         ---         ---  2.5517E+01  1.2441E+00  1.8287E+01 -8.7356E-01
    333  PSHXH     Taylor              92.555   0.025         ---         ---  2.5456E+01  1.2416E+00  1.8330E+01 -8.7590E-01
    334  DU6H      Drift               92.639   0.084         ---         ---  2.5247E+01  1.2332E+00  1.8479E+01 -8.8404E-01
    335  VVHXU27   Marker              92.639   0.000         ---         ---  2.5247E+01  1.2332E+00  1.8479E+01 -8.8404E-01
    336  DU7H      Drift               92.728   0.089         ---         ---  2.5028E+01  1.2243E+00  1.8637E+01 -8.9261E-01
    337  DU1H      Drift               92.769   0.041         ---         ---  2.4928E+01  1.2202E+00  1.8710E+01 -8.9657E-01
    338  DU2H      Drift               92.769   0.000         ---         ---  2.4928E+01  1.2202E+00  1.8710E+01 -8.9657E-01
    339  HXRSSBEG  Marker              92.769   0.000         ---         ---  2.4928E+01  1.2202E+00  1.8710E+01 -8.9657E-01
    340  DMONO     Drift               92.866   0.097         ---         ---  2.4692E+01  1.2105E+00  1.8886E+01 -9.0594E-01
    341  BCXHS1A   Sbend               93.048   0.182         --- -0.0000E+00  2.4255E+01  1.1924E+00  1.9218E+01 -9.2347E-01
    342  BCXHS1B   Sbend               93.230   0.182         --- -0.0000E+00  2.3824E+01  1.1742E+00  1.9557E+01 -9.4099E-01
    343  D1        Drift               93.805   0.575         ---         ---  2.2506E+01  1.1168E+00  2.0672E+01 -9.9647E-01
    344  BCXHS2A   Sbend               93.987   0.182         --- -0.0000E+00  2.2104E+01  1.0986E+00  2.1038E+01 -1.0140E+00
    345  BCXHS2B   Sbend               94.169   0.182         --- -0.0000E+00  2.1707E+01  1.0805E+00  2.1409E+01 -1.0315E+00
    346  DCH       Drift               94.455   0.286         ---         ---  2.1097E+01  1.0519E+00  2.2008E+01 -1.0591E+00
    347  DIAMOND   Instrument          94.455   0.000         ---         ---  2.1097E+01  1.0519E+00  2.2008E+01 -1.0591E+00
    348  DCH       Drift               94.741   0.286         ---         ---  2.0503E+01  1.0233E+00  2.2622E+01 -1.0867E+00
    349  BCXHS3A   Sbend               94.923   0.182         --- -0.0000E+00  2.0134E+01  1.0052E+00  2.3020E+01 -1.1042E+00
    350  BCXHS3B   Sbend               95.105   0.182         --- -0.0000E+00  1.9772E+01  9.8700E-01  2.3425E+01 -1.1218E+00
    351  D1        Drift               95.680   0.575         ---         ---  1.8669E+01  9.2955E-01  2.4748E+01 -1.1772E+00
    352  BCXHS4A   Sbend               95.862   0.182         --- -0.0000E+00  1.8335E+01  9.1140E-01  2.5179E+01 -1.1948E+00
    353  BCXHS4B   Sbend               96.044   0.182         --- -0.0000E+00  1.8007E+01  8.9325E-01  2.5617E+01 -1.2123E+00
    354  DMONO     Drift               96.141   0.097         ---         ---  1.7834E+01  8.8354E-01  2.5853E+01 -1.2217E+00
    355  HXRSSEND  Marker              96.141   0.000         ---         ---  1.7834E+01  8.8354E-01  2.5853E+01 -1.2217E+00
    356  DU3H      Drift               96.192   0.051         ---         ---  1.7744E+01  8.7845E-01  2.5978E+01 -1.2266E+00
    357  DU3H      Drift               96.243   0.051         ---         ---  1.7655E+01  8.7336E-01  2.6103E+01 -1.2315E+00
    358  QHX28     Quadrupole          96.327   0.084         ---  3.5714E+01  1.7649E+01 -8.0142E-01  2.6103E+01  1.2382E+00
    359  DU4H      Drift               96.390   0.063         ---         ---  1.7750E+01 -8.0728E-01  2.5947E+01  1.2320E+00
    360  RFBHX28   Instrument          96.440   0.050         ---         ---  1.7831E+01 -8.1194E-01  2.5824E+01  1.2272E+00
    361  DU5H      Drift               96.518   0.078         ---         ---  1.7958E+01 -8.1917E-01  2.5634E+01  1.2196E+00
    362  DPHSH28   Drift               96.567   0.050         ---         ---  1.8039E+01 -8.2378E-01  2.5513E+01  1.2148E+00
    363  DU6H      Drift               96.652   0.084         ---         ---  1.8179E+01 -8.3164E-01  2.5309E+01  1.2066E+00
    364  DU7H      Drift               96.741   0.089         ---         ---  1.8328E+01 -8.3991E-01  2.5095E+01  1.1980E+00
    365  DU1H      Drift               96.782   0.041         ---         ---  1.8397E+01 -8.4373E-01  2.4997E+01  1.1940E+00
    366  DU2H      Drift               96.782   0.000         ---         ---  1.8397E+01 -8.4373E-01  2.4997E+01  1.1940E+00
    367  DTHXU     Drift               96.791   0.009         ---         ---  1.8412E+01 -8.4457E-01  2.4975E+01  1.1932E+00
    368  UMAHX29   Wiggler            100.145   3.354  8.2383E-01         ---  2.5038E+01 -1.1286E+00  1.8063E+01  8.6768E-01
    369  DTHXU     Drift              100.154   0.009         ---         ---  2.5059E+01 -1.1295E+00  1.8048E+01  8.6681E-01
    370  DU3H      Drift              100.205   0.051         ---         ---  2.5174E+01 -1.1341E+00  1.7960E+01  8.6186E-01
    371  BLMH29    Instrument         100.205   0.000         ---         ---  2.5174E+01 -1.1341E+00  1.7960E+01  8.6186E-01
    372  DU3H      Drift              100.256   0.051         ---         ---  2.5290E+01 -1.1387E+00  1.7872E+01  8.5691E-01
    373  QHX29     Quadrupole         100.340   0.084         --- -3.5714E+01  2.5281E+01  1.2533E+00  1.7870E+01 -8.3857E-01
    374  DU4H      Drift              100.403   0.063         ---         ---  2.5123E+01  1.2469E+00  1.7977E+01 -8.4457E-01
    375  RFBHX29   Instrument         100.453   0.050         ---         ---  2.4999E+01  1.2418E+00  1.8061E+01 -8.4934E-01
    376  DU5H      Drift              100.530   0.078         ---         ---  2.4806E+01  1.2339E+00  1.8194E+01 -8.5675E-01
    377  PSHXH     Taylor             100.555   0.025         ---         ---  2.4745E+01  1.2314E+00  1.8236E+01 -8.5906E-01
    378  MPHH      Marker             100.555   0.000         ---         ---  2.4745E+01  1.2314E+00  1.8236E+01 -8.5906E-01
    379  PSHXH     Taylor             100.580   0.025         ---         ---  2.4684E+01  1.2289E+00  1.8279E+01 -8.6137E-01
    380  DU6H      Drift              100.664   0.084         ---         ---  2.4477E+01  1.2203E+00  1.8425E+01 -8.6942E-01
    381  VVHXU29   Marker             100.664   0.000         ---         ---  2.4477E+01  1.2203E+00  1.8425E+01 -8.6942E-01
    382  DU7H      Drift              100.753   0.089         ---         ---  2.4261E+01  1.2113E+00  1.8581E+01 -8.7790E-01
    383  DU1H      Drift              100.794   0.041         ---         ---  2.4162E+01  1.2071E+00  1.8653E+01 -8.8180E-01
    384  DU2H      Drift              100.794   0.000         ---         ---  2.4162E+01  1.2071E+00  1.8653E+01 -8.8180E-01
    385  DTHXU     Drift              100.803   0.009         ---         ---  2.4140E+01  1.2062E+00  1.8669E+01 -8.8266E-01
    386  UMAHX30   Wiggler            104.157   3.354  8.2383E-01         ---  1.7120E+01  8.8410E-01  2.5661E+01 -1.2023E+00
    387  DTHXU     Drift              104.166   0.009         ---         ---  1.7105E+01  8.8316E-01  2.5683E+01 -1.2032E+00
    388  DU3H      Drift              104.217   0.051         ---         ---  1.7015E+01  8.7785E-01  2.5806E+01 -1.2080E+00
    389  BLMH30    Instrument         104.217   0.000         ---         ---  1.7015E+01  8.7785E-01  2.5806E+01 -1.2080E+00
    390  DU3H      Drift              104.268   0.051         ---         ---  1.6925E+01  8.7255E-01  2.5930E+01 -1.2129E+00
    391  QHX30     Quadrupole         104.352   0.084         ---  3.5714E+01  1.6914E+01 -7.3319E-01  2.5927E+01  1.2402E+00
    392  DU4H      Drift              104.415   0.063         ---         ---  1.7007E+01 -7.3892E-01  2.5771E+01  1.2340E+00
    393  RFBHX30   Instrument         104.465   0.050         ---         ---  1.7081E+01 -7.4347E-01  2.5648E+01  1.2291E+00
    394  DU5H      Drift              104.543   0.078         ---         ---  1.7197E+01 -7.5053E-01  2.5458E+01  1.2215E+00
    395  PSHXH     Taylor             104.568   0.025         ---         ---  1.7234E+01 -7.5278E-01  2.5397E+01  1.2192E+00
    396  MPHH      Marker             104.568   0.000         ---         ---  1.7234E+01 -7.5278E-01  2.5397E+01  1.2192E+00
    397  PSHXH     Taylor             104.593   0.025         ---         ---  1.7271E+01 -7.5503E-01  2.5337E+01  1.2168E+00
    398  DU6H      Drift              104.677   0.084         ---         ---  1.7400E+01 -7.6271E-01  2.5132E+01  1.2085E+00
    399  VVHXU30   Marker             104.677   0.000         ---         ---  1.7400E+01 -7.6271E-01  2.5132E+01  1.2085E+00
    400  DU7H      Drift              104.766   0.089         ---         ---  1.7536E+01 -7.7080E-01  2.4918E+01  1.1998E+00
    401  DU1H      Drift              104.807   0.041         ---         ---  1.7599E+01 -7.7452E-01  2.4820E+01  1.1958E+00
    402  DU2H      Drift              104.807   0.000         ---         ---  1.7599E+01 -7.7452E-01  2.4820E+01  1.1958E+00
    403  DTHXU     Drift              104.816   0.009         ---         ---  1.7613E+01 -7.7534E-01  2.4798E+01  1.1949E+00
    404  UMAHX31   Wiggler            108.170   3.354  8.2383E-01         ---  2.3756E+01 -1.0537E+00  1.7884E+01  8.6656E-01
    405  DTHXU     Drift              108.179   0.009         ---         ---  2.3775E+01 -1.0545E+00  1.7868E+01  8.6568E-01
    406  DU3H      Drift              108.230   0.051         ---         ---  2.3882E+01 -1.0590E+00  1.7780E+01  8.6068E-01
    407  BLMH31    Instrument         108.230   0.000         ---         ---  2.3882E+01 -1.0590E+00  1.7780E+01  8.6068E-01
    408  DU3H      Drift              108.281   0.051         ---         ---  2.3991E+01 -1.0635E+00  1.7693E+01  8.5569E-01
    409  QHX31     Quadrupole         108.365   0.084         --- -3.5714E+01  2.3979E+01  1.2051E+00  1.7690E+01 -8.2282E-01
    410  DU4H      Drift              108.428   0.063         ---         ---  2.3827E+01  1.1987E+00  1.7794E+01 -8.2879E-01
    411  RFBHX31   Instrument         108.478   0.050         ---         ---  2.3708E+01  1.1936E+00  1.7877E+01 -8.3353E-01
    412  DU5H      Drift              108.556   0.078         ---         ---  2.3523E+01  1.1856E+00  1.8007E+01 -8.4090E-01
    413  PSHXH     Taylor             108.581   0.025         ---         ---  2.3464E+01  1.1831E+00  1.8049E+01 -8.4321E-01
    414  MPHH      Marker             108.581   0.000         ---         ---  2.3464E+01  1.1831E+00  1.8049E+01 -8.4321E-01
    415  PSHXH     Taylor             108.605   0.025         ---         ---  2.3405E+01  1.1805E+00  1.8091E+01 -8.4551E-01
    416  DU6H      Drift              108.690   0.084         ---         ---  2.3207E+01  1.1719E+00  1.8234E+01 -8.5351E-01
    417  VVHXU31   Marker             108.690   0.000         ---         ---  2.3207E+01  1.1719E+00  1.8234E+01 -8.5351E-01
    418  DU7H      Drift              108.779   0.089         ---         ---  2.2999E+01  1.1628E+00  1.8387E+01 -8.6194E-01
    419  DU1H      Drift              108.820   0.041         ---         ---  2.2904E+01  1.1586E+00  1.8458E+01 -8.6583E-01
    420  DU2H      Drift              108.820   0.000         ---         ---  2.2904E+01  1.1586E+00  1.8458E+01 -8.6583E-01
    421  DTHXU     Drift              108.829   0.009         ---         ---  2.2883E+01  1.1577E+00  1.8473E+01 -8.6668E-01
    422  UMAHX32   Wiggler            112.183   3.354  8.2383E-01         ---  1.6199E+01  8.3263E-01  2.5353E+01 -1.1846E+00
    423  DTHXU     Drift              112.192   0.009         ---         ---  1.6184E+01  8.3169E-01  2.5375E+01 -1.1855E+00
    424  DU3H      Drift              112.243   0.051         ---         ---  1.6100E+01  8.2636E-01  2.5496E+01 -1.1903E+00
    425  BLMH32    Instrument         112.243   0.000         ---         ---  1.6100E+01  8.2636E-01  2.5496E+01 -1.1903E+00
    426  DU3H      Drift              112.294   0.051         ---         ---  1.6016E+01  8.2103E-01  2.5618E+01 -1.1951E+00
    427  QHX32     Quadrupole         112.378   0.084         ---  3.5714E+01  1.6005E+01 -6.9897E-01  2.5615E+01  1.2283E+00
    428  DU4H      Drift              112.441   0.063         ---         ---  1.6094E+01 -7.0483E-01  2.5460E+01  1.2221E+00
    429  RFBHX32   Instrument         112.491   0.050         ---         ---  1.6164E+01 -7.0948E-01  2.5338E+01  1.2172E+00
    430  DU5H      Drift              112.568   0.078         ---         ---  1.6275E+01 -7.1671E-01  2.5150E+01  1.2096E+00
    431  PSHXH     Taylor             112.593   0.025         ---         ---  1.6311E+01 -7.1901E-01  2.5090E+01  1.2073E+00
    432  MPHH      Marker             112.593   0.000         ---         ---  1.6311E+01 -7.1901E-01  2.5090E+01  1.2073E+00
    433  PSHXH     Taylor             112.618   0.025         ---         ---  1.6347E+01 -7.2131E-01  2.5030E+01  1.2049E+00
    434  DU6H      Drift              112.702   0.084         ---         ---  1.6469E+01 -7.2917E-01  2.4827E+01  1.1966E+00
    435  VVHXU32   Marker             112.702   0.000         ---         ---  1.6469E+01 -7.2917E-01  2.4827E+01  1.1966E+00
    436  DU7H      Drift              112.791   0.089         ---         ---  1.6599E+01 -7.3744E-01  2.4615E+01  1.1879E+00
    437  DU1H      Drift              112.832   0.041         ---         ---  1.6660E+01 -7.4125E-01  2.4518E+01  1.1839E+00
    438  DU2H      Drift              112.832   0.000         ---         ---  1.6660E+01 -7.4125E-01  2.4518E+01  1.1839E+00
    439  DTHXU     Drift              112.841   0.009         ---         ---  1.6673E+01 -7.4209E-01  2.4497E+01  1.1830E+00
    440  UMAHX33   Wiggler            116.195   3.354  8.2383E-01         ---  2.2620E+01 -1.0288E+00  1.7663E+01  8.5449E-01
    441  DTHXU     Drift              116.204   0.009         ---         ---  2.2639E+01 -1.0296E+00  1.7648E+01  8.5360E-01
    442  DU3H      Drift              116.255   0.051         ---         ---  2.2744E+01 -1.0342E+00  1.7561E+01  8.4861E-01
    443  BLMH33    Instrument         116.255   0.000         ---         ---  2.2744E+01 -1.0342E+00  1.7561E+01  8.4861E-01
    444  DU3H      Drift              116.306   0.051         ---         ---  2.2850E+01 -1.0389E+00  1.7474E+01  8.4361E-01
    445  QHX33     Quadrupole         116.390   0.084         --- -3.5714E+01  2.2843E+01  1.1218E+00  1.7472E+01 -8.1432E-01
    446  DU4H      Drift              116.453   0.063         ---         ---  2.2702E+01  1.1156E+00  1.7575E+01 -8.2031E-01
    447  RFBHX33   Instrument         116.503   0.050         ---         ---  2.2591E+01  1.1106E+00  1.7657E+01 -8.2507E-01
    448  DU5H      Drift              116.581   0.078         ---         ---  2.2419E+01  1.1029E+00  1.7786E+01 -8.3247E-01
    449  PSHXH     Taylor             116.606   0.025         ---         ---  2.2364E+01  1.1005E+00  1.7827E+01 -8.3479E-01
    450  MPHH      Marker             116.606   0.000         ---         ---  2.2364E+01  1.1005E+00  1.7827E+01 -8.3479E-01
    451  PSHXH     Taylor             116.631   0.025         ---         ---  2.2310E+01  1.0981E+00  1.7869E+01 -8.3710E-01
