Solid Edge,AREA,KeyW,ELEMENT,Eng_Name,L_EFF,APER,ANGLE,K1,K2,TILT,E1,E2,H1,H2,ENERGY,SUML,X Coor,Y Coor,Z Coor,X Angle,Y Angle,Z Angle,RF_Frequency,RF_Amplitude,RF_Phase,RF_Gradient,RF_Power_Fraction,Z_Length,Fringe_Field_Integral,Integrated_Field_BL,Field_B,Integrated_Field_Gradient_GL,Field_Gradient_G,XAL_Scale_Name,XAL_Scale_Value,XAL_Polarity,Magnet_X_Coor,Magnet_Y_Coor,Magnet_Z_Coor,Magnet_X_Angle,Magnet_Y_Angle,Magnet_Z_Angle,Solenoid_Strength_KS,Undulator_Period_Length,Undulator_Strength_K,X_Size,Y_Size,Section,Distance_From_Section_Start,XAL_Keyword,S_Display
2858,SPS,BEND,BYSP1S,1.0D22.625,0.6,0.0254,0.180748555976,0.0,,90.000000011752,0.090374277988,0.090374277988,,,4.0,1.300349249E2,-1.37685609E2,-0.868933,1.321859,-0.52E-4,0.5496E-2,-0.011056,,,,,,0.599999751203,0.4725,0.42091217575,-0.070152029292,0.0,0.0,kG2T_Bdl2B,0.166666666667,-1.0,-1.3768561E2,-0.868933,1.321741,1.570796,0.5496E-2,-0.011056,,,,,,BKYSP0S TO BSYBEG,42.858925,YBEND,2.91030972E3
2861,SPS,BEND,BYSP2S,1.0D22.625,0.6,0.0254,-0.137779347436,0.0,,90.000000011752,-0.068889673718,-0.068889673718,,,4.0,1.424349251E2,-1.25286674E2,-1.006018,1.234572,-0.52E-4,0.5871E-2,-0.011056,,,,,,0.599999855435,0.4725,-0.320849063438,0.053474843906,0.0,0.0,kG2T_Bdl2B,0.166666666667,1.0,-1.25286674E2,-1.006018,1.234662,1.570796,0.5871E-2,-0.011056,,,,,,BKYSP0S TO BSYBEG,55.258925,YBEND,2.922708927E3
2863,SPS,MARK,CNTSP1S,CENTER,,,,,,,,,,,4.0,1.427349252E2,-1.24986697E2,-1.009334,1.232992,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,55.558925,MARK,2.923008909E3
2865,SPS,QUAD,QSP1S,1.26Q12,0.32,0.032,,0.6335905238,,0.0,,,,,4.0,1.436735252E2,-1.24048164E2,-1.019711,1.22861,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,27.051910153333,-8.453721922916,kG2T_Gdl2G,0.3125,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,56.497525,QUAD,2.923947451E3
2868,*SPS,SEXT,SSP1S,1.38S3.00,0.1,0.035052,,,12.70134596,0.0,,,,,4.0,1.44118001E2,-1.23603721E2,-1.024624,1.226535,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,1.69468517535E2,-1.69468517535E2,kG2T_Gpdl2Gp,1.0,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,56.942001,SEXT,2.9243919E3
2871,SPS,BPM ,BPMSP1S,Stripline-5,0.0,,,,,,,,,,4.0,1.44624732E2,-1.23097026E2,-1.030226,1.224169,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,57.448732,BPM ,2.9248986E3
2873,SPS,XCOR,XCSP1S,class-4,0.0,,,,,,,,,,4.0,1.452248686E2,-1.22496933E2,-1.036861,1.221368,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,58.048869,XCOR,2.9254987E3
2875,SPS,QUAD,QSP2S,1.26Q12,0.32,0.032,,-0.5585674126,,0.0,,,,,4.0,1.460435252E2,-1.21678335E2,-1.045911,1.217546,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,-23.848708105054,7.452721282829,kG2T_Gdl2G,0.3125,1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,58.867525,QUAD,2.926317307E3
2878,SPS,BPM ,BPMSP2S,Stripline-5,0.0,,,,,,,,,,4.0,1.468487252E2,-1.20873193E2,-1.054813,1.213787,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,59.672725,BPM ,2.927122457E3
2880,SPS,YCOR,YCSP2S,class-4,0.0,,,,,,,,,,4.0,1.474932252E2,-1.2022874E2,-1.061938,1.210779,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,60.317225,YCOR,2.927766918E3
2882,SPS,IMON,IMSP0S,ICT,0.0,,,,,,,,,,4.0,1.546592298E2,-1.13063251E2,-1.14116,1.177326,-0.52E-4,0.4668E-2,-0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,67.48323,TORO,2.934932485E3
2884,SPS,BEND,BXSP1S,1.0D38.37,1.000006,0.0254,-0.633430655183,0.0,,0.0,-0.316715327591,-0.316715327591,,,4.0,1.555035277E2,-1.12219001E2,-1.149112,1.173385,-0.26E-4,0.4668E-2,-0.5528E-2,,,,,,1.000000907353,0.4861,-1.475080527314,0.147507167688,0.0,0.0,kG2T_Bdl2B,0.099999400004,1.0,-1.12218997E2,-1.148421,1.173385,0.0,0.4668E-2,-0.5528E-2,,,,,,BKYSP0S TO BSYBEG,68.327528,XBEND,2.935776744E3
2887,SPS,XCOR,XCSP3S,class-4,0.0,,,,,,,,,,4.0,1.619892303E2,-1.05733372E2,-1.150494,1.143106,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,74.81323,XCOR,2.942262444E3
2889,SPS,QUAD,QSP3S,1.26Q12,0.32,0.032,,0.6520936724,,0.0,,,,,4.0,1.627865303E2,-1.0493608E2,-1.150494,1.139384,0.0,0.4669E-2,0.0,,,,,,,,,,27.841924357584,-8.700601361745,kG2T_Gdl2G,0.3125,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,75.61053,QUAD,2.943059744E3
2892,SPS,BPM ,BPMSP3S,Stripline-5,0.0,,,,,,,,,,4.0,1.635917303E2,-1.04130889E2,-1.150494,1.135625,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,76.41573,BPM ,2.943864944E3
2894,SPS,YCOR,YCSP4S,class-4,0.0,,,,,,,,,,4.0,1.650343303E2,-1.02688305E2,-1.150494,1.12889,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,77.85833,YCOR,2.945307544E3
2896,SPS,QUAD,QSP4S,2Q10,0.263,0.0514,,-0.4979690548,,0.0,,,,,4.0,1.657815303E2,-1.01941113E2,-1.150494,1.125402,0.0,0.4669E-2,0.0,,,,,,,,,,-17.47420348296,6.644183833825,kG2T_Gdl2G,0.380228136882,1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,78.60553,QUAD,2.946054744E3
2899,SPS,BPM ,BPMSP4S,Stripline-5,0.0,,,,,,,,,,4.0,1.663601303E2,-1.01362519E2,-1.150494,1.122701,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,79.18413,BPM ,2.946633344E3
2902,SPS,XCOR,XCSP5S,class-4,0.0,,,,,,,,,,4.0,1.838833303E2,-83.83951,-1.150494,1.040894,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,96.70733,XCOR,2.964156544E3
2904,SPS,QUAD,QSP5S,2Q10,0.263,0.0514,,0.1845477048,,0.0,,,,,4.0,1.843765303E2,-83.346316,-1.150494,1.038591,0.0,0.4669E-2,0.0,,,,,,,,,,6.475952902904,-2.462339506808,kG2T_Gdl2G,0.380228136882,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,97.20053,QUAD,2.964649744E3
2907,SPS,BPM ,BPMSP5S,Stripline-5,0.0,,,,,,,,,,4.0,1.849551303E2,-82.767722,-1.150494,1.03589,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,97.77913,BPM ,2.965228344E3
2911,SPS,YCOR,YCSP6S,class-4,0.0,,,,,,,,,,4.0,2.024783303E2,-65.244713,-1.150494,0.954083,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1530233E2,YCOR,2.982751544E3
2913,SPS,QUAD,QSP6S,2Q10,0.263,0.0514,,-0.4979690548,,0.0,,,,,4.0,2.029715303E2,-64.751518,-1.150494,0.951781,0.0,0.4669E-2,0.0,,,,,,,,,,-17.47420348296,6.644183833825,kG2T_Gdl2G,0.380228136882,1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1579553E2,QUAD,2.983244744E3
2916,SPS,BPM ,BPMSP6S,Stripline-5,0.0,,,,,,,,,,4.0,2.035501303E2,-64.172925,-1.150494,0.949079,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1637413E2,BPM ,2.983823344E3
2918,SPS,XCOR,XCSP7S,class-4,0.0,,,,,,,,,,4.0,2.051692303E2,-62.553842,-1.150494,0.941521,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1799323E2,XCOR,2.985442444E3
2920,SPS,QUAD,QSP7S,1.26Q12,0.32,0.032,,0.6520936724,,0.0,,,,,4.0,2.059665303E2,-61.756551,-1.150494,0.937799,0.0,0.4669E-2,0.0,,,,,,,,,,27.841924357584,-8.700601361745,kG2T_Gdl2G,0.3125,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1879053E2,QUAD,2.986239744E3
2923,SPS,BPM ,BPMSP7S,Stripline-5,0.0,,,,,,,,,,4.0,2.067717303E2,-60.95136,-1.150494,0.934039,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.1959573E2,BPM ,2.987044944E3
2925,SPS,BEND,BXSP2S,1.0D38.37,1.000006,0.0254,-0.633430655183,0.0,,0.0,-0.316715327591,-0.316715327591,,,4.0,2.132495328E2,-54.47363,-1.149112,0.903798,0.26E-4,0.4668E-2,0.5528E-2,,,,,,1.000000907353,0.4861,-1.475080527314,0.147507167688,0.0,0.0,kG2T_Bdl2B,0.099999400004,1.0,-54.473634,-1.148421,0.903798,0.0,0.4668E-2,0.5528E-2,,,,,,BKYSP0S TO BSYBEG,1.26073533E2,XBEND,2.993522744E3
2931,SPS,YCOR,YCSP8S,class-4,0.0,,,,,,,,,,4.0,2.219122354E2,-45.811539,-1.054726,0.863358,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.34736235E2,YCOR,3.00218493E3
2933,SPS,QUAD,QSP8S,1.26Q12,0.32,0.032,,-0.5585674126,,0.0,,,,,4.0,2.227095354E2,-45.014296,-1.045911,0.859636,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,-23.848708105054,7.452721282829,kG2T_Gdl2G,0.3125,1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.35533535E2,QUAD,3.002982181E3
2936,SPS,BPM ,BPMSP8S,Stripline-5,0.0,,,,,,,,,,4.0,2.235147354E2,-44.209154,-1.03701,0.855878,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.36338735E2,BPM ,3.003787332E3
2938,SPS,XCOR,XCSP9S,class-4,0.0,,,,,,,,,,4.0,2.241806444E2,-43.543293,-1.029648,0.852769,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.37004644E2,XCOR,3.0044532E3
2940,*SPS,SEXT,SSP2S,1.38S3.00,0.1,0.035052,,,12.69923705,0.0,,,,,4.0,2.246350722E2,-43.088898,-1.024624,0.850648,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,1.69440379269E2,-1.69440379269E2,kG2T_Gpdl2Gp,1.0,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.37459072E2,SEXT,3.0049076E3
2943,SPS,QUAD,QSP9S,1.26Q12,0.32,0.032,,0.6335905238,,0.0,,,,,4.0,2.250795354E2,-42.644467,-1.019711,0.848573,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,27.051910153333,-8.453721922916,kG2T_Gdl2G,0.3125,-1.0,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.37903535E2,QUAD,3.005352036E3
2946,SPS,BPM ,BPMSP9S,Stripline-5,0.0,,,,,,,,,,4.0,2.258847354E2,-41.839325,-1.010809,0.844814,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.38708735E2,BPM ,3.006157187E3
2948,*SPS,IMON,IMBCSS1,BCS ACM,0.0,,,,,,,,,,4.0,2.352227279E2,-32.502005,-0.907575,0.801222,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.48046728E2,TORO,3.015494609E3
2950,*SPS,IMON,IMBCSS2,BCS ACM,0.0,,,,,,,,,,4.0,2.355281379E2,-32.196617,-0.904199,0.799797,0.52E-4,0.4668E-2,0.011056,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.48352138E2,TORO,3.0158E3
2952,SPS,BEND,BXSP3S,1.0D38.37,1.000006,0.0254,0.633430655183,0.0,,0.0,0.316715327591,0.316715327591,,,4.0,2.584770043E2,-9.24939,-0.651876,0.692666,0.26E-4,0.4668E-2,0.5528E-2,,,,,,1.000000907353,0.4861,1.475080527314,-0.147507167688,0.0,0.0,kG2T_Bdl2B,0.099999400004,-1.0,-9.249386,-0.652567,0.692666,0.0,0.4668E-2,0.5528E-2,,,,,,BKYSP0S TO BSYBEG,1.71301004E2,XBEND,3.038747477E3
2954,SPS,MARK,CNTSP2S,CENTER,,,,,,,,,,,4.0,2.589770068E2,-8.749396,-0.650494,0.690332,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.71801007E2,MARK,3.039247477E3
2959,SPS,MARK,S100B,,,,,,,,,,,,4.0,2.677295299E2,0.3032E-2,-0.650494,0.649471,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.8055353E2,MARK,3.048E3
2961,SPS,MARK,WOODDOOR.SPS,,,,,,,,,,,,4.0,2.702415299E2,2.515005,-0.650494,0.637744,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.8306553E2,MARK,3.050512E3
2962,SPS,INST,ENDSPS,,,,,,,,,,,,4.0,2.702415299E2,2.515005,-0.650494,0.637744,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BKYSP0S TO BSYBEG,1.8306553E2,MARK,3.050512E3
2963,SLTS,INST,BEGSLTS,,,,,,,,,,,,4.0,2.702415299E2,2.515005,-0.650494,0.637744,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,0.0,MARK,3.050512E3
2965,SLTS,QUAD,QBP36,2Q4W,0.1244,0.0538,,0.5818852089,,0.0,,,,,4.0,2.714695529E2,3.743014,-0.650494,0.632011,0.0,0.4669E-2,0.0,,,,,,,,,,9.658217538813,-7.763840465284,kG2T_Gdl2G,0.8038585209,-1.0,,,,,,,,,,,,BSYBEG TO BRCUS1,1.228023,QUAD,3.051740023E3
2968,SLTS,BPM ,BPMBP36,Stripline-5,0.0,,,,,,,,,,4.0,2.719915529E2,4.265009,-0.650494,0.629574,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,1.750023,BPM ,3.052262023E3
2972,SLTS,QUAD,QBP30,2Q4W,0.1244,0.0538,,-0.5899383328,,0.0,,,,,4.0,2.769798529E2,9.253254,-0.650494,0.606286,0.0,0.4669E-2,0.0,,,,,,,,,,-9.791884491166,7.871289783896,kG2T_Gdl2G,0.8038585209,1.0,,,,,,,,,,,,BSYBEG TO BRCUS1,6.738323,QUAD,3.057250323E3
2975,*SLTS,BPM ,RFBBP30,CavityS-1,0.0,,,,,,,,,,4.0,2.775018529E2,9.775249,-0.650494,0.603849,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,7.260323,BPM ,3.057772323E3
2977,SLTS,XCOR,XCBP30,class-4,0.0,,,,,,,,,,4.0,2.782451529E2,10.51854,-0.650494,0.600379,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,8.003623,XCOR,3.058515623E3
2979,SLTS,YCOR,YCBP30,class-4,0.0,,,,,,,,,,4.0,2.785245529E2,10.797937,-0.650494,0.599074,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,8.283023,YCOR,3.058795023E3
2982,SLTS,COLL,CXBP30,HCOLL,0.06,,,,,,,,,,4.0,3.287590329E2,61.03187,-0.650494,0.364555,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.44E-2,0.04,BSYBEG TO BRCUS1,58.517503,COLL,3.109029503E3
2984,SLTS,QUAD,QBP31,2Q4W,0.1244,0.0538,,0.6142110223,,0.0,,,,,4.0,3.298512329E2,62.124058,-0.650494,0.359456,0.0,0.4669E-2,0.0,,,,,,,,,,10.194766213983,-8.195149689697,kG2T_Gdl2G,0.8038585209,-1.0,,,,,,,,,,,,BSYBEG TO BRCUS1,59.609703,QUAD,3.110121703E3
2987,SLTS,BPM ,BPMBP31,Stripline-5,0.0,,,,,,,,,,4.0,3.303732329E2,62.646052,-0.650494,0.357019,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,60.131703,BPM ,3.110643703E3
2989,SLTS,XCOR,XCBP31,class-4,0.0,,,,,,,,,,4.0,3.311165329E2,63.389344,-0.650494,0.353549,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,60.875003,XCOR,3.111387003E3
2991,SLTS,YCOR,YCBP31,class-4,0.0,,,,,,,,,,4.0,3.313959329E2,63.668741,-0.650494,0.352244,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,61.154403,YCOR,3.111666403E3
2993,SLTS,INST,PCSP1S,BCS plate,0.0635,,,,,,,,,,4.0,3.326977799E2,64.970574,-0.650494,0.346167,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,62.45625,INST,3.11296825E3
2995,SLTS,BPM ,BPMBP32,Stripline-5,0.0,,,,,,,,,,4.0,3.339250496E2,66.19783,-0.650494,0.340437,0.0,0.4669E-2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,BSYBEG TO BRCUS1,63.68352,BPM ,3.11419552E3
2997,SLTS,QUAD,QBP32,2Q4W,0.1244,0.0538,,-0.4902511869,,0.0,,,,,4.0,3.344470236E2,66.719799,-0.650494,0.338,0.0,0.4669E-2,0.0,,,,,,,,,,-8.137262366047,6.541207689749,kG2T_Gdl2G,0.8038585209,1.0,,,,,,,,,,,,BSYBEG TO BRCUS1,64.205494,QUAD,3.114717494E3
