Solid Edge,AREA,KeyW,ELEMENT,Eng_Name,L_EFF,APER,ANGLE,K1,K2,TILT,E1,E2,H1,H2,ENERGY,SUML,X Coor,Y Coor,Z Coor,X Angle,Y Angle,Z Angle,RF_Frequency,RF_Amplitude,RF_Phase,RF_Gradient,RF_Power_Fraction,Z_Length,Fringe_Field_Integral,Integrated_Field_BL,Field_B,Integrated_Field_Gradient_GL,Field_Gradient_G,XAL_Scale_Name,XAL_Scale_Value,XAL_Polarity,Magnet_X_Coor,Magnet_Y_Coor,Magnet_Z_Coor,Magnet_X_Angle,Magnet_Y_Angle,Magnet_Z_Angle,Solenoid_Strength_KS,Undulator_Period_Length,Undulator_Strength_K,X_Size,Y_Size,Section,Distance_From_Section_Start,XAL_Keyword,S_Display
,,,,,m,m,deg,1/m^2,1/m^3,deg,deg,deg,1/m,1/m,GeV,m,m,m,m,rad,rad,rad,MHz,MeV,deg,MeV/m,1,m,1,kG-m,T,kG,T/m,,,,m,m,m,rad,rad,rad,1/m,m,1,m,m,,m,,m
2,GUNB,INST,BEGGUNB,,,,,,,,,,,,0.126099906E-2,0.0,-10.044667,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.044667
4,GUNB,SOLE,SOL1BKB,Bucking Coil,0.0,0.0,,,,,,,,,0.126099906E-2,-0.071705,-10.116372,0.28,-0.99,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,-10.116372
6,GUNB,INST,CATHODEB,,0.0,,,,,,,,,,0.126099906E-2,0.0,-10.044667,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.044667
9,GUNB,SOLE,SOL1B,LBNL,0.0861,0.0475,,,,,,,,,0.126099906E-2,0.24653,-9.798137,0.28,-0.99,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,-9.798137
10,GUNB,QUAD,CQ01B,solenoid trim,0.0,0.0475,,,,0.0,,,,,0.126099906E-2,0.24653,-9.798137,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-9.798137
11,GUNB,QUAD,SQ01B,solenoid trim,0.0,0.0475,,,,45.000000000146,,,,,0.126099906E-2,0.24653,-9.798137,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-9.798137
14,GUNB,INST,VV01B,,0.0,,,,,,,,,,0.126099906E-2,0.38748,-9.657187,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.657187
16,GUNB,XCOR,XC01B,LBNL-xy,0.0,,,,,,,,,,0.126099906E-2,0.4845,-9.560167,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.560167
17,GUNB,YCOR,YC01B,LBNL-xy,0.0,,,,,,,,,,0.126099906E-2,0.4845,-9.560167,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.560167
19,GUNB,BPM,BPM1B,Stripline-4,0.0,,,,,,,,,,0.126099906E-2,0.48965,-9.555017,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.555017
21,GUNB,IMON,IM01B,ICT,0.0,,,,,,,,,,0.126099906E-2,0.594692,-9.449975,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.449975
23,GUNB,XCOR,XC02B,LBNL-xy,0.0,,,,,,,,,,0.126099906E-2,0.6701,-9.374567,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.374567
24,GUNB,YCOR,YC02B,LBNL-xy,0.0,,,,,,,,,,0.126099906E-2,0.6701,-9.374567,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.374567
26,GUNB,LCAV,BUN1B,LBNL,0.21876,,,,,,,,,,0.12781586315E-2,0.809116,-9.235551,0.28,-0.99,0.0,0.0,0.0,1.3E3,0.393768,-84.999999996,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,-9.235551
29,GUNB,XCOR,XC03B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,0.9642,-9.080467,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.080467
30,GUNB,YCOR,YC03B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,0.9642,-9.080467,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.080467
32,GUNB,MARK,AM00B,,,,,,,,,,,,0.1295318203E-2,1.146001,-8.898666,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.898666
34,GUNB,XCOR,XC04B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,1.369,-8.675667,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.675667
35,GUNB,YCOR,YC04B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,1.369,-8.675667,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.675667
37,GUNB,PROF,YAG01B,YAG,0.0,,,,,,,,,,0.1295318203E-2,1.490314,-8.554353,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.554353
38,GUNB,PC,YAG01B_COLL,collimator,0.0,,,,,,,,,,0.1295318203E-2,1.490314,-8.554353,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,-8.554353
39,GUNB,FARC,YAG01B_FCUP,Faraday Cup,0.0,,,,,,,,,,0.1295318203E-2,1.490314,-8.554353,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.554353
41,GUNB,QUAD,CQ02B,3.37Q1.2,0.0453,0.085598,,0.0,,0.0,,,,,0.1295318203E-2,1.570314,-8.474353,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,-8.474353
44,GUNB,SOLE,SOL2B,LBNL,0.0869,0.0475,,,,,,,,,0.1295318203E-2,1.64581,-8.398857,0.28,-0.99,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,-8.398857
45,GUNB,QUAD,SQ02B,solenoid trim,0.0,0.0475,,,,45.000000000146,,,,,0.1295318203E-2,1.64581,-8.398857,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,-8.398857
48,GUNB,INST,VV02B,,0.0,,,,,,,,,,0.1295318203E-2,1.78278,-8.261887,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.261887
50,GUNB,BPM,BPM2B,Stripline-4,0.0,,,,,,,,,,0.1295318203E-2,1.884224,-8.160443,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.160443
52,GUNB,XCOR,XC05B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,1.888764,-8.155903,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.155903
53,GUNB,YCOR,YC05B,LBNL-xy,0.0,,,,,,,,,,0.1295318203E-2,1.888764,-8.155903,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.155903
55,GUNB,MARK,BLFU,,,,,,,,,,,,0.1295318203E-2,1.969609,-8.075058,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.075058
57,GUNB,INST,ENDGUNB,,,,,,,,,,,,0.1295318203E-2,2.052577,-7.99209,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.99209
58,L0B,INST,BEGL0B,,,,,,,,,,,,0.1295318203E-2,2.052577,-7.99209,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.99209
59,L0B,MARK,EC1,,,,,,,,,,,,0.1295318203E-2,2.052577,-7.99209,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.99209
61,L0B,MARK,CM01BEG,,,,,,,,,,,,0.1295318203E-2,2.545517,-7.49915,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.49915
64,L0B,LCAV,CAVL011,F1.3-19,1.037743,,,,,,,,,,0.4545318203E-2,3.342827,-6.70184,0.28,-0.99,0.0,0.0,0.0,1.3E3,6.5,0.0,6.263593201785,1.0,,,,,,,,,,,,,,,,,,,,,,,,-6.70184
68,L0B,LCAV,CAVL012,F1.3-19,1.037743,,,,,,,,,,0.7795318203E-2,4.726427,-5.31824,0.28,-0.99,0.0,0.0,0.0,1.3E3,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,-5.31824
72,L0B,LCAV,CAVL013,F1.3-19,1.037743,,,,,,,,,,0.012645318201,6.110027,-3.93464,0.28,-0.99,0.0,0.0,0.0,1.3E3,9.7,0.0,9.34720831651,1.0,,,,,,,,,,,,,,,,,,,,,,,,-3.93464
76,L0B,LCAV,CAVL014,F1.3-19,1.037743,,,,,,,,,,0.0199953182,7.493627,-2.55104,0.28,-0.99,0.0,0.0,0.0,1.3E3,5.0,0.0,4.818148616758,1.0,,,,,,,,,,,,,,,,,,,,,,,,-2.55104
80,L0B,LCAV,CAVL015,F1.3-19,1.037744,,,,,,,,,,0.02792971998,8.877227,-1.16744,0.28,-0.99,0.0,0.0,0.0,1.3E3,10.868803557,0.0,10.473492072226,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.16744000005
81,L0B,INST,CSP01,,0.0,,,,,,,,,,0.02939967583,9.017577,-1.02709,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.02709
86,L0B,LCAV,CAVL016,F1.3-19,1.037743,,,,,,,,,,0.0403034348,10.260826999,0.21616,0.28,-0.99,0.0,0.0,0.0,1.3E3,13.87862608,0.0,13.37385660997,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.21616
90,L0B,LCAV,CAVL017,F1.3-19,1.037743,,,,,,,,,,0.05418206088,11.644427,1.59976,0.28,-0.99,0.0,0.0,0.0,1.3E3,13.87862608,0.0,13.37385660997,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.59976
94,L0B,LCAV,CAVL018,F1.3-19,1.037743,,,,,,,,,,0.06806068696,13.028027,2.98336,0.28,-0.99,0.0,0.0,0.0,1.3E3,13.87862608,0.0,13.37385660997,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.98336
97,L0B,BPM,CMB01,cryo F1.3-19,0.0,,,,,,,,,,0.075,13.839417,3.79475,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79475
99,L0B,MARK,BEAM0,,,,,,,,,,,,0.075,13.958857,3.91419,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91419
101,L0B,QUAD,QCM01,cryo SPQA127,0.23,0.0762,,0.0,,0.0,,,,,0.075,14.103857,4.05919,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,4.05919
102,L0B,XCOR,XCM01,cryo F1.3-19,0.0,,,,,,,,,,0.075,14.103857,4.05919,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05919
103,L0B,YCOR,YCM01,cryo F1.3-19,0.0,,,,,,,,,,0.075,14.103857,4.05919,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05919
106,L0B,MARK,CM01END,,,,,,,,,,,,0.075,14.455717,4.41105,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41105
108,L0B,MARK,HOMCM01,,,,,,,,,,,,0.075,14.621487,4.57682,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57682
110,L0B,MARK,ASTRA,,,,,,,,,,,,0.075,15.0,4.955333,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.955333
112,L0B,MARK,FC1,,,,,,,,,,,,0.075,16.345867,6.3012,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3012
114,L0B,MARK,BLF1,,,,,,,,,,,,0.075,16.434767,6.3901,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3901
116,L0B,MARK,VGL0BD,gauges,,,,,,,,,,,0.075,17.66666,7.621993,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.621993
118,L0B,MARK,VPL0BD,differential,,,,,,,,,,,0.075,17.76826,7.723593,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.723593
120,L0B,MARK,MSC0D,,,,,,,,,,,,0.075,17.924667,7.88,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88
121,L0B,INST,VVL0BD,gate valve,0.0,,,,,,,,,,0.075,17.924667,7.88,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88
122,L0B,INST,ENDL0B,,,,,,,,,,,,0.075,17.924667,7.88,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88
123,HTR,INST,BEGHTR,,,,,,,,,,,,0.075,17.924667,7.88,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88
125,*HTR,BPM,RFB0H00,CavityS-1,0.0,,,,,,,,,,0.075,18.174867,8.1302,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1302
127,HTR,PC,PC0H00,tungsten,0.06,,,,,,,,,,0.075,18.260867,8.2162,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,,,,8.2162
129,HTR,QUAD,Q0H01,2Q4,0.1244,0.0538,,-6.537777565,,0.0,,,,,0.075,18.645042,8.600375,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-2.034609185324,1.635537930325,,,,,,,,,,,,,,,,,,8.600375
130,HTR,BPM,BPM0H01,Stripline-12,0.0,,,,,,,,,,0.075,18.645042,8.600375,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.600375
133,HTR,YCOR,YC0H01,class-6,0.0,,,,,,,,,,0.075,18.921191,8.876524,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.876524
135,HTR,QUAD,Q0H02,2Q4,0.1244,0.0538,,6.177527134,,0.0,,,,,0.075,19.19734,9.152673,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,1.922496341373,-1.545415065413,,,,,,,,,,,,,,,,,,9.152673
138,HTR,XCOR,XC0H01,class-6,0.0,,,,,,,,,,0.075,19.464446,9.419779,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.419779
140,HTR,MARK,DP0H01,,,,,,,,,,,,0.075,20.375907,10.33124,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33124
142,HTR,MARK,DP0H02,,,,,,,,,,,,0.075,20.861555,10.816888,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.816888
144,HTR,MARK,DP0H03,,,,,,,,,,,,0.075,22.938755,12.894088,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.894088
146,HTR,XCOR,XC0H03,class-6,0.0,,,,,,,,,,0.075,23.233849,13.189182,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.189182
148,HTR,QUAD,Q0H03,2Q4,0.1244,0.0538,,0.483905172,,0.0,,,,,0.075,23.500955,13.456288,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.150595198137,-0.121057233229,,,,,,,,,,,,,,,,,,13.456288
151,HTR,YCOR,YC0H03,class-6,0.0,,,,,,,,,,0.075,23.768061,13.723394,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.723394
153,HTR,QUAD,Q0H04,2Q4,0.1244,0.0538,,-3.971575402,,0.0,,,,,0.075,24.035167,13.9905,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-1.235986344408,0.993558154669,,,,,,,,,,,,,,,,,,13.9905
154,HTR,BPM,BPM0H04,Stripline-12,0.0,,,,,,,,,,0.075,24.035167,13.9905,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9905
157,*HTR,BPM,RFB0H04,CavityS-1,0.0,,,,,,,,,,0.075,24.312167,14.2675,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2675
159,HTR,PROF,OTR0H04,OTR,0.0,,,,,,,,,,0.075,24.345467,14.3008,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3008
160,HTR,PROF,OTR0H04_YAG,YAG,0.0,,,,,,,,,,0.075,24.345467,14.3008,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3008
162,HTR,WIRE,WS0H04,fast,0.0,,,,,,,,,,0.075,24.589167,14.5445,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5445
164,HTR,BLMO,BZ0H04,gap/diode,0.0,,,,,,,,,,0.075,24.838367,14.7937,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7937
166,HTR,QUAD,Q0H05,2Q4,0.1244,0.0538,,-2.322669796,,0.0,,,,,0.075,25.257467,15.2128,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-0.72283360124,0.58105594955,,,,,,,,,,,,,,,,,,15.2128
167,HTR,BPM,BPM0H05,Stripline-12,0.0,,,,,,,,,,0.075,25.257467,15.2128,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2128
170,HTR,YCOR,YC0H05,class-6,0.0,,,,,,,,,,0.075,25.524573,15.479906,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.479906
172,HTR,QUAD,Q0H06,2Q4,0.1244,0.0538,,0.0,,0.0,,,,,0.075,25.791679,15.747012,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,15.747012
175,HTR,XCOR,XC0H05,class-6,0.0,,,,,,,,,,0.075,26.058785,16.014118,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.014118
177,HTR,XCOR,XC0H07,class-6,0.0,,,,,,,,,,0.075,27.015049,16.970382,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.970382
179,HTR,QUAD,Q0H07,2Q4,0.1244,0.0538,,5.843024898,,0.0,,,,,0.075,27.282155,17.237488,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,1.818396543681,-1.461733556013,,,,,,,,,,,,,,,,,,17.237488
182,HTR,YCOR,YC0H07,class-6,0.0,,,,,,,,,,0.075,27.549261,17.504594,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.504594
184,HTR,QUAD,Q0H08,2Q4,0.1244,0.0538,,-5.210258455,,0.0,,,,,0.075,27.816367,17.7717,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-1.621474515623,1.303436105806,,,,,,,,,,,,,,,,,,17.7717
185,HTR,BPM,BPM0H08,Stripline-12,0.0,,,,,,,,,,0.075,27.816367,17.7717,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7717
188,*HTR,BPM,RFB0H08,CavityS-1,0.0,,,,,,,,,,0.075,28.071967,18.0273,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0273
190,HTR,MARK,LHBEGB,,,,,,,,,,,,0.075,28.247267,18.2026,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2026
191,HTR,BEND,BCXH1,5D3.9,0.12441,0.03,1.267016082767,0.0,,0.0,0.0,1.267016082767,,,0.075,28.30946827,18.2648,0.279656,-0.99,0.0,0.0,-0.011056,,,,,,0.124399860596,0.3887,0.055320994039,-0.044466677952,0.0,0.0,,,,18.2648,0.279312,-0.99,0.0,0.0,0.0,,,,,,,,,18.2648
194,HTR,BPM,BPMH1,Stripline-8,0.0,,,,,,,,,,0.075,29.90947641,19.864423,0.244621,-0.99,0.0,0.0,-0.022114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.86442329
196,HTR,MARK,MIRLHU,laser inj/ext,,,,,,,,,,,0.075,30.28518498,20.24004,0.236313,-0.99,0.0,0.0,-0.022114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24004
198,HTR,BEND,BCXH2,5D3.9,0.12441,0.03,-1.267016082767,0.0,,0.0,-1.267016082767,0.0,,,0.075,31.69961826,21.654134,0.205382,-0.99,0.0,0.0,-0.011056,,,,,,0.124399860596,0.3887,-0.055320994039,0.044466677952,0.0,0.0,,,,21.654134,0.205725,-0.99,0.0,0.0,0.0,,,,,,,,,21.65413379
201,HTR,COLL,CEHTR,HCOLL,0.06,,,,,,,,,,0.075,31.95443353,21.908948,0.205038,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6E-2,0.0,,,,21.90894779
203,HTR,PROF,YAGH1,YAG INJ,0.0,,,,,,,,,,0.075,32.25288353,22.207398,0.205038,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20739779
205,HTR,USEG,UMHTR,UMLHB,0.486,,,,,,,,,,0.075,32.78552153,22.740036,0.205038,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.054,1.711923616373,,,,,,22.74003579
206,HTR,MARK,HTRUNDB,SCATTER,,,,,,,,,,,0.075,32.78552153,22.740036,0.205038,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74003579
209,HTR,PROF,YAGH2,YAG INJ,0.0,,,,,,,,,,0.075,33.31112373,23.265638,0.205038,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26563799
211,HTR,BEND,BCXH3,5D3.9,0.12441,0.03,-1.267016082767,0.0,,0.0,0.0,-1.267016082767,,,0.075,33.83332479,23.787838,0.205382,-0.99,0.0,0.0,0.011056,,,,,,0.124399860596,0.3887,-0.055320994039,0.044466677952,0.0,0.0,,,,23.787838,0.205725,-0.99,0.0,0.0,0.0,,,,,,,,,23.78783779
214,HTR,MARK,MIRLHD,laser inj/ext,,,,,,,,,,,0.075,35.28586781,25.240032,0.237156,-0.99,0.0,0.0,0.022114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.240032
216,HTR,BPM,BPMH2,Stripline-8,0.0,,,,,,,,,,0.075,35.62346664,25.577548,0.244621,-0.99,0.0,0.0,0.022114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57754829
218,HTR,BEND,BCXH4,5D3.9,0.12441,0.03,1.267016082767,0.0,,0.0,1.267016082767,0.0,,,0.075,37.22347479,27.177172,0.279656,-0.99,0.0,0.0,0.011056,,,,,,0.124399860596,0.3887,0.055320994039,-0.044466677952,0.0,0.0,,,,27.177172,0.279312,-0.99,0.0,0.0,0.0,,,,,,,,,27.17717158
220,HTR,MARK,CNTHTR,CENTER,,,,,,,,,,,0.075,37.28567606,27.239372,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.23937158
221,HTR,MARK,LHENDB,,,,,,,,,,,,0.075,37.28567606,27.239372,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.23937158
223,*HTR,BPM,RFBHD00,CavityS-1,0.0,,,,,,,,,,0.075,37.56707487,27.52077,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5207704
225,HTR,QUAD,QHD01,2Q4,0.1244,0.0538,,-13.17859858,,0.0,,,,,0.075,37.72927487,27.68297,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-4.101286324593,3.296853958676,,,,,,,,,,,,,,,,,,27.6829704
226,HTR,BPM,BPMHD01,Stripline-12,0.0,,,,,,,,,,0.075,37.72927487,27.68297,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6829704
229,HTR,YCOR,YCHD01,class-6,0.0,,,,,,,,,,0.075,37.99638087,27.950076,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9500764
231,HTR,XCOR,XCHD01,class-6,0.0,,,,,,,,,,0.075,38.24316887,28.196864,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1968644
233,HTR,QUAD,QHD02,2Q4,0.1244,0.0538,,7.650668411,,0.0,,,,,0.075,38.51027487,28.46397,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,2.380949805668,-1.913946789123,,,,,,,,,,,,,,,,,,28.4639704
234,HTR,BPM,BPMHD02,Stripline-12,0.0,,,,,,,,,,0.075,38.51027487,28.46397,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4639704
237,HTR,ACM,IMBCSI1,BCS ACM,0.0,,,,,,,,,,0.075,39.86525287,29.818948,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8189484
239,HTR,ACM,IMBCSI2,BCS ACM,0.0,,,,,,,,,,0.075,40.17066287,30.124358,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1243584
241,HTR,YCOR,YCHD03,class-6,0.0,,,,,,,,,,0.075,40.94795687,30.901652,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9016524
243,HTR,QUAD,QHD03,2Q4,0.1244,0.0538,,-7.978934972,,0.0,,,,,0.075,41.21506287,31.168758,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,-2.483109010934,1.996068336764,,,,,,,,,,,,,,,,,,31.1687584
244,HTR,BPM,BPMHD03,Stripline-12,0.0,,,,,,,,,,0.075,41.21506287,31.168758,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1687584
247,HTR,XCOR,XCHD03,class-6,0.0,,,,,,,,,,0.075,41.53216887,31.485864,0.28,-0.99,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4858644
